"

2020-06-28


",关于印发2020年国家医师资格实践技能考试山东考区疫情防控工作方案的通知,http://wsjsw.linyi.gov.cn/info/1063/14177.htm,"

详情见附件

"
"

2020-06-28


",山东考区医师资格考试网上缴费通知,http://wsjsw.linyi.gov.cn/info/1063/14173.htm,"

为进一步规范医师资格考试考试费缴纳工作，提高考试费缴纳效率，从今年开始我省将采用互联网在线缴纳考试费（以下简称网上缴费）的形式，现就网上缴费的相关要求通知如下：
一、缴费要求
2020年山东考区医师资格考试实践技能考试费全部实行网上缴费，不提供其他缴费途径。请通过报名资格审核的考生在规定期间登录国家医学考试服务平台进行缴费。未成功完成网上缴费，即视为放弃报名，不能参加医师资格考试实践技能考试。对于因个人原因缴费后不参加考试的考生不予退费。请各考点做好网上缴费的相关通知，并于6月30日前核对考点的财政执收编码和分成比例，逾期未完成核对将影响收费工作。
网上缴费由“易宝支付”缴费平台提供服务，该平台可支持多种银行卡及微信支付，考生可根据自己的情况在安全的上网环境中进行网上缴费操作。
二、收费标准
根据山东省物价局、财政厅《关于重新核定医师资格考试收费标准的复函》（鲁价费函〔2017〕2号）具体收费标准如下：
实践技能考试（网上缴费）：临床、公卫类别269元/人；中医267元/人；口腔类别299元/人；
三、缴费时间
2020年6月30日-7月5日缴纳实践技能考试费，完成缴费后方可打印准考证。
四、网上缴费注意事项
（一）务必认真阅读缴费说明（见附件）并据此操作。
（二）务必牢记订单号。无订单号可能导致无法退款。（银行不能查询超过3个月的订单号，请专门记录订单号。）
（三）易宝支付公司统一受理缴费和退费问题。联系方式：
1、“易宝支付在线客服” ：www.yeepay.com
2、“易宝支付”7*24小时支付热线：95070
3、“易宝支付”客服邮箱：help@yeepay.com
附件：医师资格考试网上缴费说明
2020年6月24日
附件
医师资格考试实践技能考试网上缴费说明
一、网上缴费前准备
1.完成医师资格考试网上报名并考区考点审核通过。
2.确认银行卡或微信已开通网上支付功能，同时熟悉并掌握网上支付流程。
二、网上支付注意事项
（一）正确操作网上支付
1.建议不要多人使用同一台计算机进行网上缴费，若因条件限制必须多人使用同一计算机进行网上缴费时，不可多开窗口对2人以上同时进行缴费，必须在上一人报名及缴费成功，点击“退出”按钮并关闭浏览器后，方可进行下一人缴费。
2.建议使用IE浏览器，以免因系统不兼容导致无法正常支付。银行系统支持浏览器版本为IE6、IE7、IE8、IE9。网上缴费前，考生使用的电脑有可能需要先下载加密程序（IE128位高加密包）、JAVA虚拟机或安全控件（工商银行、招商银行、民生银行）才能够满足网上缴费要求。建议考生缴费前登录各银行网站下载相关程序或银行端安全控件。
3.网上缴费前，务必关闭百度搜霸、google、MSN等工具条和弹出窗口拦截功能。
4.为确保网上缴费成功，缴费前可先删除IE浏览器缓存（在IE浏览器的工具菜单中选择“Internet选项”，点击“删除cookies”和“删除文件”）。
5.考生在支付考试费用之前，须阅读相关银行卡的使用说明及注意事项；在缴费过程中，随时注意支付平台和银行给出的提示信息，必要时一边对照说明一边进行操作。
6.登录国家医学考试服务平台，确认报名信息无误后点击网上缴费按钮进入缴费界面；（如下图）

7.核对缴费信息和缴费金额后选择支付方式缴费。
8.按照提示完成网上缴费后系统会自动跳转页面（此时不要关闭浏览器，不要进行其他操作）。如果支付成功，系统将反馈支付已完成的“订单号”和“交易流水号”等提示信息（请务必留存订单号和交易流水号，以备查询）。
9.如果因上网条件较差或网络传输等原因造成系统速度缓慢，考生须耐心等待，尽量不要重复点击，避免二次支付。
10.缴费时如果进行到某一步骤出现异常，切勿点击IE浏览器“返回”按钮，而应关闭浏览器窗口后，重新点击国家医学考试服务平台中缴费按钮进行下一步操作。
11.由于缴费人数较多，请尽量提前做准备，避免出现缴费高峰时段，导致网络拥堵，影响缴费。
（二）强化密码保护意识
为大力弘扬我市医务工作者在新冠肺炎疫情防控阻击战中冲锋在前、坚守一线、勇于担当、无私奉献的高尚情操，进一步树立鲜明价值取向，市委宣传部、市卫生健康委联合开展“践行沂蒙精神•最美抗疫医务工作者”评选活动。经各单位推荐、综合评审，拟确定张凤伟等137名同志为践行沂蒙精神•最美抗疫医务工作者，市卫生健康委第一党支部等10个集体为“践行沂蒙精神•最美抗疫团体”。
任何单位和个人如有不同意见或发现上述同志或单位在党风廉政建设、社会治安综合治理等方面存在问题，可以当面或信函(以到达日邮戳为准）、电话等方式向市卫生健康委科教宣传科反映。联系方式：北城新区北京路3号市卫生健康委801房间。电话：87273388727337
公示时限：2020年6月1日到2020年6月5日。
附件:1.最美抗疫医务工作者拟推荐人员名单
2.最美抗疫团体拟推荐名单
临沂市卫生健康委员会
2020年6月1日

"
"

2020-05-29


",市卫健委学会办开展诚信创建活动,http://wsjsw.linyi.gov.cn/info/1063/13943.htm,"

为进一步加强服务意识，提高工作质量，提升群众满意程度，根据委党组文明单位创建工作要求，结合学会工作实际，市卫健委学会办于5月份开展了以“诚信学会、微笑服务”为主题的诚信创建活动。
本次活动主要围绕“六个一”内容开展，即一张笑脸——微笑服务、一个条幅——明确主题、一个咨询台、一个座牌——明示工作人员信息、一份服务守则——工作人员服务守则及鉴定专家鉴定须知、一个意见箱——收集群众意见。此次活动将分三阶段实施，第一阶段为宣传发动阶段，第二阶段为具体实施阶段，第三阶段为总结评价阶段，整个创建活动将持续至8月份。
作为医疗纠纷处理的窗口科室，学会办面临大量的来人来访和咨询鉴定需求，自活动开展以来，学会工作人员提高思想认识，提升工作水平，以热情周到的服务及时为群众解疑答惑。针对群众提出的意见建议和反馈问题，学会认真研究，吸收采纳，整改完善，已取得了较为明显的工作成效。学会将借此形成长效工作机制，坚持“六个一”服务内容，确保群众满意度稳步提高。


"
"

2020-05-28


",李克强总理记者会将于5月28日16时举行,https://app.www.gov.cn/govdata/gov/202005/27/459034/article.html?from=singlemessage,
"

2020-03-30


",关于公布平邑县白彦镇卫生院和河东区相公中心卫生院评审结果的通知,http://wsjsw.linyi.gov.cn/info/1063/13427.htm,"

关于公布平邑县白彦镇卫生院和河东区相公中心卫生院评审结果的通知
各县区卫生健康局，高新区社会事业发展局，委直属各单位：
根据原卫生部《二级综合医院评审标准（2012年版）》、《山东省医院评审办法》、《临沂市医院等级评审办法》和《国家卫生健康委员会、国家中医药局关于开展“优质服务基层行”活动的通知》（国卫基层函〔2018〕195号）等文件要求，我委组织临沂市医院评审专家组分别于2019年12月和2020年1月对平邑县白彦镇卫生院和河东区相公中心卫生院申报参照二级乙等医院标准管理进行了现场评审评价。综合现场评审、不定期检查和周期性评审情况，经临沂市医院评审领导小组审核同意，确定平邑县白彦镇卫生院、河东区相公中心卫生院参照二级乙等综合医院标准管理，有效期至2024年2月，医院收费仍按原标准执行。
现予以公布。
临沂市卫生健康委员会
2020年3月23日

"
"

2020-03-23


",临沂市新增1例输入性新冠肺炎确诊病例,http://wsjsw.linyi.gov.cn/info/1063/13384.htm,"

2020年3月23日0—12时，我市新增1例巴基斯坦输入性新冠肺炎确诊病例。
患者马某某，男，62岁，山东临沂人，家住沂水县。2020年3月19日23:05分（当地时间）由巴基斯坦乘坐航班TG346至泰国曼谷，3月20日15点20分由曼谷乘坐航班TG614抵达北京，经机场检疫入境体温正常后，于当日19点下飞机，由机场大巴集中转运至入境人员分流点，3月21日凌晨，临沂驻京工作专班安排一辆55座大巴车将马某某及其他入境人员共15人一同送回临沂（人员隔排就坐），途中严格执行防疫管控有关规定，中午12点到达指定酒店进行集中隔离观察。经实验室检测新冠病毒核酸呈阳性，立即由负压救护车转运至市级定点医疗机构隔离治疗，患者为临床普通型。
同车返回临沂的14名密切接触者一直在集中隔离观察中，经核酸检测均为阴性。临沂市疾控中心已将马某某乘坐的航班信息推送至海关等有关部门。

"
"

2020-03-17


",2020年医师资格考试网上确认考生操作指南,http://wsjsw.linyi.gov.cn/info/1063/13366.htm,"

请点击附件浏览

"
"

2020-02-26


",临卫医函[2020]14号关于对河东区相公中心卫生院评审结果的公示,http://wsjsw.linyi.gov.cn/info/1063/13183.htm,"

请点击浏览

"
"

2020-02-20


",临沂市新增新型冠状病毒肺炎确诊病例1例,http://wsjsw.linyi.gov.cn/info/1063/13115.htm,"

2020年2月19日12—24时，临沂市新增新型冠状病毒肺炎确诊病例1例，治愈出院4例。
新增确诊病例为：
病例49号：患者彭某某，女，60岁，临沂市沂水县人，家居沂水县院东头镇姚店子村，有疑似病例密切接触史，无武汉旅居史。在隔离观察期间经实验室检测新型冠状病毒核酸为阳性，立即被定点医疗机构隔离治疗，2月19日由疑似病例确诊为新冠肺炎病例，临床普通型，无基础性疾病。正在隔离治疗。
截至2月19日24时，我市累计确诊病例49例，治愈出院41例。各县区累计确诊病例为兰山区18例、郯城县5例、莒南县6例、平邑县4例、沂南县4例、沂水县4例、费县3例、河东区2例、临沭县2例、兰陵县1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区12例确诊病例，为兰山区6例、河东区2例、郯城县2例、莒南县1例、沂水县1例）。
目前累计追踪到密切接触者1433人，共解除医学观察1312人。

"
"

2020-02-14


",临沂市新增新型冠状病毒肺炎确诊病例2例 ,http://wsjsw.linyi.gov.cn/info/1063/13057.htm,"

2020年2月13日12—24时，临沂市新增新型冠状病毒肺炎确诊病例2例，疑似病例1例，治愈出院1例。
新增确诊病例为：
病例46号：患者管某某，女，30岁，临沂市平邑县人，工作所在地湖北省武汉市，家居平邑县柏林镇柏林村，有武汉旅居史。在集中隔离观察期间经实验室检测新型冠状病毒核酸为阳性（无症状感染者），立即被定点医疗机构隔离治疗，2月13日由阳性检测（无症状感染者）确诊为新冠肺炎病例，临床普通型，无基础性疾病。正在隔离治疗。
病例47号：患者管某某，男，49岁，临沂市人平邑县人，家居平邑县柏林镇柏林村，与确诊病例有密切接触史，无外地旅居史。在集中隔离观察期间经实验室检测新型冠状病毒核酸为阳性（无症状感染者），立即被定点医疗机构隔离治疗，2月13日由阳性检测（无症状感染者）确诊为新冠肺炎病例，临床普通型。正在隔离治疗。
截至2月13日24时，我市累计确诊病例47例，治愈出院13例，现有疑似病例1例。各县区累计确诊病例为兰山区18例、郯城县5例、莒南县5例、平邑县4例、沂南县4例、沂水县3例、费县3例、河东区2例、临沭县2例、兰陵县1例。疑似病例莒南县1例（省卫生健康委按病例确诊时医院所在县区公布的河东区10例确诊病例，为兰山区6例、河东区2例、郯城县2例）。
目前累计追踪到密切接触者1374人，共解除医学观察1129人。

"
"

2020-02-11


",临沂市新增新型冠状病毒肺炎确诊病例2例,http://wsjsw.linyi.gov.cn/info/1063/13003.htm,"

2020年2月10日12—24时，我市新增新型冠状病毒肺炎确诊病例2例，治愈出院3例。
新增2例确诊病例为：
病例43：患者林某某，男，54岁，山东省临沂市人，工作所在地山东省临沂市，家居兰山区柳青街道润园小区，与确诊病例有密切接触，无武汉旅居史。2月10日由疑似病例确诊为新冠肺炎病例，临床普通型，无基础性疾病。正在隔离治疗。
病例44：患者陈某，女，34岁，山东省临沂市人，居家无职业，现居住于莒南县坪上镇坪上一村，有武汉旅居史。2月10日由疑似病例确诊为新冠肺炎病例，临床轻型，无基础性疾病。正在隔离治疗。
截至2月10日24时，我市累计确诊病例44例，治愈出院9例，现有疑似病例1例。各县区累计确诊病例为兰山区18例、郯城县4例、沂南县4例、莒南县5例、沂水县3例、费县3例、河东区2例、平邑县2例、临沭县2例、兰陵县1例。疑似病例郯城1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区10例确诊病例，为兰山区6例、河东区2例、郯城县2例）。
目前累计追踪到密切接触者1324人，共解除医学观察892人。

"
"

2020-02-08


",临沂市新增新型冠状病毒感染的肺炎确诊病例3例,http://wsjsw.linyi.gov.cn/info/1063/12961.htm,"

2020年2月7日12—24时，我市新增新型冠状病毒感染的肺炎确诊病例3例，累计确诊病例38例，疑似病例7例。各县区累计确诊病例为兰山区14例、郯城县4例、沂水县3例、费县3例、河东区2例、莒南县3例、临沭县2例、沂南县4例、兰陵县1例、平邑县2例。疑似病例兰山区4例、莒南县2例、郯城县1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区9例确诊病例，为兰山区5例、河东区2例、郯城县2例）。
新增3例确诊病例为：
患者李某某，男，6岁，居住于沂南县铜井镇。与父母从武汉返回沂南，在隔离观察期间出现发热、咽痛等症状，随即被定点医疗机构隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
患者胡某某，男，40岁，居住于兰山区金雀山街道。为密切接触者发病。在隔离观察期间出现发热、咽痛等症状，随即被定点医疗机构隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
患者王某某，男，32岁，籍贯莒南县板泉镇，有武汉居住史。自武汉返回莒南，在隔离观察期间出现发热等症状，随即被定点医疗机构隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
目前累计追踪到密切接触者1177人，共解除医学观察 431人，治愈出院3例。

"
"

2020-02-06


",临沂市新增新型冠状病毒感染的肺炎确诊病例2例,http://wsjsw.linyi.gov.cn//info/1063/12957.htm,"

2020年2月5日12—24时，我市新增新型冠状病毒感染的肺炎确诊病例2例，累计确诊病例32例，疑似病例5例。各县区累计确诊病例为兰山区13例、郯城县3例、沂水县3例、费县3例、河东区2例、莒南县2例、临沭县2例、沂南县2例、兰陵县1例、平邑县1例。疑似病例沂南县2例、兰山区1例、郯城县1例、莒南县1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区8例确诊病例，为兰山区4例、河东区2例、郯城县2例）。
新增2例确诊病例为：
患者王某某，男，63岁，居住于兰山区兰山街道，为傅某某的密切接触者。在隔离观察期间出现发热等症状，随即被定点医疗机构隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
患者李某，男，32岁，居住于沂南县铜井镇。1月21日从武汉返回沂南，在隔离观察期间出现干咳等症状，随即被定点医疗机构隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
目前累计追踪到密切接触者985人，共解除医学观察 183人，治愈出院1例。

"
"

2020-02-04


",临沂市新增新型冠状病毒感染的肺炎确诊病例1例,http://wsjsw.linyi.gov.cn//info/1063/12950.htm,"

2020年2月4日0—12时，我市新增新型冠状病毒感染的肺炎确诊病例1例，累计确诊病例28例，疑似病例6例。各县区累计确诊病例为兰山区11例、郯城县3例、费县3例、河东区2例、沂水县2例、莒南县2例、临沭县2例、沂南县1例、兰陵县1例、平邑县1例。疑似病例沂南县3例、兰山区1例、郯城县1例、沂水县1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区7例确诊病例，为兰山区3例、河东区2例、郯城县2例）。
新增1例确诊病例为：
患者管某某，男，79岁，居住于平邑县柏林镇，有与武汉返乡人员密切接触史。2月2日出现发热症状，到医疗机构就诊后随即被隔离治疗。经实验室检测，新型冠状病毒核酸为阳性，目前病情稳定。
目前累计追踪到密切接触者715人，共解除医学观察79人，治愈出院1例。

"
"

2020-02-01


",关于推迟国家医师资格考试报名现场审核工作的通知,http://wsjsw.linyi.gov.cn//info/1063/12882.htm,"

关于推迟国家医师资格考试报名现场审核工作的通知


各位考生：    由于受新型冠状病毒感染的肺炎疫情影响，原定于2月4日开始的国家医师资格考试报名现场审核工作推迟，具体时间另行通知。请考生及时关注临沂市卫生健康委员会网站通知。

                                        临沂市卫生健康委员会                                           2020年2月1日
 

"
"

2020-02-01


",致全市老年朋友的一封信,http://wsjsw.linyi.gov.cn//info/1063/12880.htm,"

广大老年朋友们：
近期，新型冠状病毒感染的肺炎疫情正在全国发生，给吉庆祥和的节日气氛蒙上了阴影。疫情发生以来，临沂市委、市政府高度重视人民群众生命安全和身体健康，正在把疫情防控工作作为当前最重要的工作来抓。现在正处于疫情防控关键期，老年人是家庭的核心，在抗疫战争中必将肩负起主力军的光荣使命，我们向您提出以下倡议：
一、面对疫情，老年人既不能不在乎，也不要过度恐慌，要科学防控，做好自己健康的第一责任人。请广大老年人淡化春节团聚心态，发挥自己的影响力、号召力、感染力，自觉谢绝亲朋上门拜年、看望，减少一切非必要接触。做好子女工作，提高防控认识。
二、发挥“带头”作用，做好自我防护。尽量减少外出，避免到人员密集的公共场所，如商场、车站、公共浴池、棋牌室、麻将馆等地。必须外出和乘坐交通工具时，要戴医用外科口罩或N95口罩。尽量减少接触公共场所的物品和部位；尽量避免用手接触口鼻眼；从公共场所返回后，要用洗手液或香皂流水洗手；打喷嚏或咳嗽时，用手肘衣服遮住口鼻。
三、居室勤开窗，经常通风。不共用毛巾，保持家居、餐具清洁，勤晒衣被，进行室内擦拭消毒。注意食品卫生。不接触、购买和食用野生动物，避免前往售卖禽类、野生动物等活体动物的市场。避免接触或食用未高温处理过的动物产品。
四、注意补充营养，多喝水。合理适度锻炼身体，可利用室内空间活动。保证充足和规律的睡眠，保持身心愉快。记住烟酒对传染病预防没有任何好处。冬春交替季节的温度变化较大，要注意保暖，尽量避免感冒。患有慢性病的老年人，要遵医嘱按时服药，做好慢性病管理。家中备置体温计、医用外科口罩或N95口罩、家用消毒用品等物资。记住所在辖区发热门诊的电话，有任何疑问可以致电咨询。
五、避免接触发热、咳嗽或其他呼吸道症状的患者。如果近期与新型冠状病毒感染的肺炎患者或者疑似感染者有过接触，要尽快与社区卫生服务中心（乡镇卫生院）的工作人员取得联系，听取医务人员的建议。自己感觉发热时要主动测量体温。如果出现发热或咳嗽等可疑症状，应主动戴口罩，到定点医疗机构就诊，并尽量避免乘坐地铁、公共汽车等交通工具。要主动告诉医生自己在疫情流行地区的旅行居住情况以及发病后接触过什么人，配合医生开展相关调查。积极配合相关医务人员采取的调查、隔离、治疗和消毒等处置措施。
六、主动学习关于新型冠状病毒感染的肺炎的相关知识，注意获取由权威机构发布的防病知识和疫情信息，增强对虚假和错误信息的辨识能力，不信谣，不传谣，防止上当受骗。请自觉服从当地的指挥和安排，积极配合当地采取的应急处置措施，协助做好疫情防控工作。老年人的家人要发挥督促教育作用，帮助老年人落实好相关防控措施。
最后，衷心感谢您对新型冠状病毒感染的肺炎防控工作的理解和支持！相信在党和政府的坚强领导下，我们万众一心、众志成城，一定能够打赢疫情防控阻击战！
祝老年朋友们健康平安！
 
 
临沂市老龄工作委员会  
2020年1月31日    

"
"

2020-01-31


",临沂市新增新型冠状病毒感染的肺炎确诊病例4例,http://wsjsw.linyi.gov.cn//info/1063/12868.htm,"

截至2020年1月30日24时，我市新增新型冠状病毒感染的肺炎确诊病例4例。累计确诊病例20例，疑似病例2例。各县区累计病例为兰山区10例、郯城县3例、费县2例、沂水县2例、沂南县1例、莒南县1例、临沭县1例。疑似病例兰山区1例、平邑县1例。（省卫生健康委按病例确诊时医院所在县区公布的河东区5例确诊病例，现收治于市人民医院东医疗区，其中兰山区3例、郯城县2例）。
新增4例确诊病例为：
患者沈某某，男，39岁，籍贯江苏省连云港市海州区，在武汉工作。1月20日由武汉自驾到临沭探亲，1月28日出现呕吐、发烧等症状，到定点医疗机构发热门诊就诊随即被隔离。经实验室检测，新型冠状病毒核酸为阳性，目前在定点医疗机构隔离治疗，病情稳定。
患者徐某，男，33岁，现居住于沂水县许家湖镇，1月16-19日在北京、泰安等地参加公司年会，1月20日出现发热、干咳等症状，自行到定点医疗机构发热门诊就诊。经实验室检测，新型冠状病毒核酸为阳性，目前在定点医疗机构隔离治疗，病情稳定。
患者王某某，男，34岁，现居住于兰山区兰山街道，有武汉居住史，1月22日由湖北宜昌返回临沂，1月26日出现发热、干咳等症状，到定点医疗机构就诊。经实验室检测，新型冠状病毒核酸为阳性，目前在定点医疗机构隔离治疗，病情稳定。
患者傅某某，为1月29日确诊的傅某某之子，1月29日，疾控机构到其家开展流调、采样事宜时，发现其有发烧等症状，随即联系定点医疗机构接走隔离。经实验室检测，新型冠状病毒核酸为阳性，目前在定点医疗机构隔离治疗，病情稳定。
目前全市累计追踪到的474名密切接触者，正在接受医学观察。

"
"

2020-01-29


",临沂市新增新型冠状病毒感染的肺炎确诊病例1例，确诊病例增至16例,http://wsjsw.linyi.gov.cn//info/1063/12866.htm,"

2020年1月29日0时—12时，我市新增新型冠状病毒感染的肺炎确诊病例1例。
新增1例确诊病例为：
患者傅某某，男，51岁，1月21日出现干咳、发烧症状，1月28日独自到临沂市人民医院东医疗区（河东）发热门诊就诊。经实验室检测，新型冠状病毒核酸为阳性，目前在定点医疗机构隔离治疗，病情稳定。
截至2020年1月29日12时，我市累计确诊病例16例，疑似病例2例。
目前全市累计追踪到的316名密切接触者，正在接受医学观察。

"
"

2020-01-29


